2.0851722,0.4017084
1.1081381,0.62603253
0.8735291,0.69679683
0.73495525,0.7408049
0.6393788,0.77450955
0.5420448,0.81058264
0.44128945,0.8493521
0.36256146,0.877476
0.30939633,0.89578986
0.2735124,0.90816224
0.24777088,0.916672
0.22679047,0.92365175
0.21073921,0.9292789
0.19775303,0.93343127
0.1867401,0.937191
0.17729163,0.9403197
0.16855088,0.94311565
0.16097133,0.94557
0.15513489,0.94757146
0.14892575,0.949564
0.14444579,0.9509003
0.13922119,0.9527637
0.13519275,0.95409656
0.13124086,0.9553564
0.12766801,0.9565169
0.12428481,0.95769423
0.12132214,0.95859236
0.11763647,0.959813
0.11549253,0.96039766
0.11270592,0.961462
0.110593386,0.96202844
0.10842907,0.96283096
0.10604216,0.96359265
0.10409165,0.96423924
0.10226927,0.9647826
0.10053014,0.9654121
0.098301895,0.96604854
0.097038336,0.96647996
0.095349796,0.9671227
0.09390829,0.96757334
0.0920095,0.96808827
0.09081685,0.9684944
0.08982806,0.9690042
0.08856367,0.96931434
0.08718129,0.9696958
0.08599781,0.97007483
0.08484417,0.97052205
0.08364976,0.9708872
0.082519285,0.97131443
0.08128352,0.97162634
0.08087986,0.9718035
0.07933511,0.972315
0.078204766,0.9727092
0.0777609,0.97277874
0.07684007,0.9730323
0.075748056,0.9734988
0.07490349,0.973714
0.07390976,0.9740244
0.07291108,0.9744703
0.07258779,0.97449386
0.07190979,0.97471404
0.07133995,0.9749377
0.07025209,0.97536784
0.069664545,0.9754562
0.06862457,0.97571385
0.0682153,0.97592294
0.067320004,0.97626513
0.06722187,0.9763558
0.066146635,0.9766468
0.06553962,0.976998
0.06505671,0.97696745
0.064258486,0.9773731
0.0640343,0.97731906
0.06327636,0.9776024
0.06270263,0.9777243
0.061868623,0.978048
0.061744805,0.97810674
0.060995232,0.97839236
0.06015368,0.9787459
0.059694026,0.97883767
0.059234627,0.97884864
0.058887977,0.9790623
0.058506038,0.97910047
0.057775434,0.9794512
0.057353072,0.97956973
0.05734709,0.9795096
0.0563799,0.97987527
0.056093004,0.98007864
0.05590426,0.98013943
0.055262677,0.98032546
0.05474451,0.98053086
0.054412127,0.9806026
0.054049335,0.98068124
0.05393349,0.98076457
0.053159926,0.98102874
0.052823473,0.9810993
0.052450188,0.9812575
0.05186897,0.98151416
0.05186617,0.981434
0.051361866,0.9816056
