0.8518077,0.7955169
0.40895683,0.8674622
0.34431005,0.8844286
0.3102487,0.8939847
0.2875709,0.90056205
0.2670177,0.9070802
0.2397416,0.9163989
0.21563326,0.9247665
0.19934495,0.93022305
0.1872905,0.93424106
0.1768702,0.9377175
0.1680407,0.9406617
0.16086595,0.9430852
0.15479405,0.9451212
0.14961779,0.9468223
0.1452896,0.9482558
0.14142132,0.9495351
0.13803956,0.95064247
0.1351909,0.95157564
0.13254304,0.95241773
0.1300717,0.95324093
0.12792954,0.95394486
0.12599316,0.954585
0.12422408,0.95510226
0.12252812,0.95567554
0.12104075,0.9561336
0.11953222,0.9566313
0.11818255,0.95707905
0.11699555,0.95747775
0.11578194,0.95783746
0.11468926,0.9581785
0.113653466,0.95852077
0.112737775,0.9588314
0.11176801,0.95914
0.11095083,0.9594142
0.11007067,0.9596745
0.10930477,0.95990723
0.10852366,0.96016276
0.10774459,0.9604261
0.10704535,0.9606394
0.1065016,0.9608288
0.105766304,0.96105933
0.105188765,0.96126443
0.104614444,0.96140146
0.10404124,0.96161455
0.1035071,0.96175987
0.10300965,0.9619099
0.10248646,0.9620834
0.10197475,0.9622624
0.10149423,0.9624347
0.10113499,0.9625083
0.10055769,0.9627027
0.10019129,0.96283793
0.0998195,0.96296114
0.09935724,0.9630934
0.098885685,0.96328384
0.09856271,0.96335965
0.098262005,0.96345884
0.09783883,0.9635889
0.09753922,0.96365935
0.09719015,0.9638032
0.09688445,0.96391773
0.096534275,0.96400714
0.0961895,0.9641023
0.095940396,0.96421707
0.095590286,0.9643264
0.09533036,0.9644197
0.09509624,0.9644622
0.094734214,0.96456945
0.094516486,0.9646502
0.094165824,0.9647611
0.0940664,0.9648249
0.0937242,0.9649155
0.093550935,0.964984
0.09324465,0.96508396
0.09295543,0.9651362
0.09278776,0.9652198
0.09263377,0.965274
0.09232595,0.96536154
0.09217342,0.965388
0.09193017,0.9655055
0.09166541,0.96556526
0.09137172,0.96567416
0.09134098,0.96567094
0.09105777,0.9657717
0.09090875,0.9657939
0.09071858,0.9658727
0.09056694,0.9659246
0.0903357,0.9659973
0.09013639,0.96603125
0.09004174,0.9661071
0.08983794,0.96615887
0.08967118,0.96619684
0.08943106,0.9662816
0.089291185,0.966349
0.08915582,0.9663987
0.08901298,0.9664336
0.08881661,0.96647704
0.088672206,0.9665382
0.08854357,0.96655476
0.08834162,0.96663433
0.08823865,0.96668863
0.08804208,0.9667298
0.087885335,0.96677464
0.087802425,0.96684337
0.08760803,0.9668819
0.087416455,0.96693283
0.08735145,0.9669533
0.087170824,0.96700144
0.08713722,0.96700454
0.086985104,0.9670656
0.08686215,0.96711594
