1.7992778,0.44304296
0.9844001,0.6454903
0.82989365,0.69373584
0.7513132,0.7188301
0.68653065,0.74096864
0.5830583,0.77866125
0.4983376,0.8094538
0.44143653,0.8299009
0.4004213,0.8447981
0.3672494,0.85671824
0.3411557,0.8661574
0.3209524,0.87331915
0.30543888,0.8785884
0.29293963,0.8829401
0.2830676,0.8863232
0.2744951,0.88908523
0.26721153,0.89149517
0.26127535,0.8933044
0.2559862,0.89511204
0.25071076,0.89672905
0.24673477,0.8980081
0.24308914,0.8991722
0.23952708,0.90029013
0.23625655,0.90150994
0.23326196,0.9023849
0.23054144,0.90326095
0.22824347,0.9040324
0.22591567,0.90472764
0.22380427,0.9054297
0.22178154,0.90613645
0.21987516,0.9067694
0.21797946,0.9073137
0.21643375,0.90781665
0.21472895,0.9084039
0.2131996,0.9088653
0.21170178,0.9093767
0.21037726,0.90978044
0.2091834,0.9101891
0.20805687,0.91056234
0.20680468,0.9109709
0.20558386,0.91128445
0.20458426,0.91170496
0.20342006,0.91201395
0.20272192,0.91225135
0.20175898,0.9125672
0.20084456,0.9128468
0.19990565,0.913133
0.19913718,0.9133295
0.19833061,0.913681
0.1975963,0.913891
0.19672816,0.9141763
0.1958892,0.9143619
0.1953482,0.9144763
0.19481032,0.91473544
0.19397648,0.9149822
0.19338715,0.91517043
0.19268127,0.9154369
0.19221278,0.915532
0.19158806,0.9157402
0.19093356,0.91593075
0.19057167,0.9161279
0.19005725,0.9162845
0.18947992,0.91641694
0.18889678,0.9166403
0.18825313,0.9168892
0.18815558,0.91685694
0.18752463,0.91706043
0.1868572,0.9173055
0.18655619,0.9173274
0.18603103,0.9175563
0.18572283,0.91765404
0.18527514,0.9177942
0.18479718,0.91794616
0.18452899,0.91805816
0.18400908,0.9181813
0.18362105,0.9183503
0.1832957,0.9184735
0.18300916,0.91852653
0.18243809,0.9186612
0.18207859,0.91886055
0.18188278,0.9189765
0.18141879,0.91908723
0.18113004,0.9191974
0.1808111,0.91922027
0.18051231,0.91933507
0.18021448,0.9194147
0.17986675,0.9195383
0.17952399,0.9196086
0.17920092,0.91980207
0.17888875,0.91989225
0.17870377,0.919899
0.17828172,0.9200766
0.17817837,0.92009497
0.17773996,0.9202888
0.17758356,0.9203507
0.17720476,0.9203975
0.1769655,0.92055666
0.17683946,0.9205885
0.17644036,0.9206531
0.17616554,0.9208067
0.1759881,0.9208333
0.17586073,0.9208513
0.17538422,0.9210083
0.17527185,0.92103773
0.1750422,0.92117786
0.17474212,0.921322
0.174462,0.9212967
0.17436796,0.92144006
0.17406471,0.9214672
0.17390783,0.92153925
0.17360243,0.921716
0.1734494,0.9217035
0.17315263,0.9218018
0.17299007,0.92183685
0.17275621,0.9220134
0.17260587,0.92197907
0.17245494,0.9220038
0.17224409,0.9220774
0.17191528,0.92221653
0.171752,0.92224735
0.17152782,0.92241013
0.17146839,0.9223465
0.17115405,0.9224609
0.17103837,0.9224299
0.17074773,0.92262626
0.1707353,0.9225694
0.17053218,0.92268354
0.17025049,0.92275363
0.17007203,0.92285126
0.16988127,0.9228715
0.16984463,0.9229326
0.16964586,0.9230116
0.16937943,0.9230977
0.16936928,0.92305976
0.16914369,0.9232018
0.1690331,0.92323816
0.16875339,0.92338616
0.16855629,0.9233962
0.16849649,0.9233572
0.16827358,0.9234698
0.16805708,0.923632
0.16800989,0.923598
0.167965,0.923554
0.16778491,0.9236417
0.16763988,0.92374223
0.16732812,0.92387223
0.16733842,0.92378014
0.16712938,0.9238246
0.16696714,0.9239849
0.1667182,0.9239964
0.16676635,0.92394906
0.16661817,0.9240365
0.16636111,0.9241323
0.16633163,0.9241279
0.16618201,0.924226
0.16607125,0.924257
0.16593304,0.9242798
0.16578737,0.9243039
0.16560563,0.92437184
0.16539107,0.92449987
0.16534139,0.9245277
0.16527607,0.9245016
0.16523303,0.924623
0.16510451,0.924564
0.1649816,0.9246068
0.1646963,0.92472243
0.16461706,0.924865
0.16450262,0.92484915
0.16437927,0.9248826
0.16423073,0.92495745
0.16408958,0.9249993
0.16405016,0.9249684
0.16393012,0.92499244
0.16388437,0.9250438
0.16376644,0.9250753
0.16364428,0.92509335
0.16345923,0.9251789
0.16330943,0.9251772
0.16321857,0.92527515
0.16325007,0.92521566
0.16302893,0.9253311
0.16288032,0.92537266
0.16279595,0.9253747
0.16276205,0.9254006
0.16253644,0.9255503
0.16248737,0.9255309
0.16241598,0.9255644
0.16229635,0.92563397
0.16227615,0.9256197
0.16215433,0.92570764
0.16188848,0.92574817
0.16184573,0.92577016
0.1617495,0.9257751
0.16164593,0.9258172
0.16160342,0.9258636
0.16154416,0.9258898
0.16132352,0.92599183
0.16123365,0.9260473
0.1610856,0.9260156
0.1610698,0.92606384
